"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","Handover Success Rate (%)-N  ","Number  of Attempted handover-20275","Number  of Successful handover-20276"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","1","0","1","95.000","40","38"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","2","0","2","66.667","21","14"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","0","0","0","100.000","1","1"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","1","0","1","100.000","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","2","0","2","100.000","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","0","0","0","100.000","2","2"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","1","0","1","100.000","0","0"
"2016-09-28","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","2","0","2","100.000","4","4"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","0","0","0","100.000","19","19"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","1","0","1","100.000","0","0"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","2","0","2","100.000","17","17"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","0","0","0","100.000","57","57"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","1","0","1","100.000","38","38"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","2","0","2","100.000","42","42"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","0","0","0","100.000","36","36"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","1","0","1","100.000","75","75"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","2","0","2","100.000","62","62"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","0","0","0","100.000","5","5"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","1","0","1","100.000","34","34"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","2","0","2","100.000","30","30"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","0","0","0","100.000","180","180"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","1","0","1","100.000","83","83"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","2","0","2","100.000","128","128"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","0","0","0","100.000","472","472"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","1","0","1","100.000","82","82"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","2","0","2","100.000","554","554"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","0","0","0","100.000","56","56"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","1","0","1","100.000","168","168"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6010]DH17129","2","0","2","100.000","165","165"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","0","0","0","100.000","32","32"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","1","0","1","100.000","240","240"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6011]DH17137","2","0","2","100.000","254","254"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","0","0","0","100.000","7","7"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","1","0","1","100.000","10","10"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6012]DH17455","2","0","2","100.000","26","26"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","0","0","0","100.000","6","6"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","1","0","1","100.000","25","25"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6018]DH17048","2","0","2","100.000","29","29"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","0","0","0","100.000","342","342"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","1","0","1","100.000","6","6"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6019]DH17038","2","0","2","100.000","42","42"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","0","0","0","100.000","20","20"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","1","0","1","100.000","89","89"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6020]DH17066","2","0","2","100.000","184","184"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","0","0","0","100.000","41","41"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","1","0","1","100.000","10","10"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6022]DH17037","2","0","2","100.000","76","76"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","0","0","0","100.000","15","15"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","1","0","1","100.000","36","36"
"2016-09-28","[100002]CNO2","[2]DHAKA - BBUC","-","[6046]DH17135","2","0","2","100.000","3","3"
"2016-09-28","[100002]CNO2","[4]PICO","[2]PICO-DHAKA","[0]PICO2-Uttara","-","0","-","100.000","0","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3700]NG47068","0","0","0","95.652","23","22"
"2016-09-28","[100002]CNO2","[8]NG","-","[3700]NG47068","1","0","1","78.409","88","69"
"2016-09-28","[100002]CNO2","[8]NG","-","[3700]NG47068","2","0","2","92.771","83","77"
"2016-09-28","[100002]CNO2","[8]NG","-","[3701]NG47001","0","0","0","100.000","34","34"
"2016-09-28","[100002]CNO2","[8]NG","-","[3701]NG47001","1","0","1","100.000","52","52"
"2016-09-28","[100002]CNO2","[8]NG","-","[3701]NG47001","2","0","2","100.000","61","61"
"2016-09-28","[100002]CNO2","[8]NG","-","[3702]NG47002","0","0","0","100.000","0","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3702]NG47002","1","0","1","98.077","104","102"
"2016-09-28","[100002]CNO2","[8]NG","-","[3702]NG47002","2","0","2","100.000","98","98"
"2016-09-28","[100002]CNO2","[8]NG","-","[3703]NG47101","0","0","0","97.297","37","36"
"2016-09-28","[100002]CNO2","[8]NG","-","[3703]NG47101","1","0","1","96.970","99","96"
"2016-09-28","[100002]CNO2","[8]NG","-","[3703]NG47101","2","0","2","97.403","77","75"
"2016-09-28","[100002]CNO2","[8]NG","-","[3704]NG47084","0","0","0","100.000","26","26"
"2016-09-28","[100002]CNO2","[8]NG","-","[3704]NG47084","1","0","1","100.000","208","208"
"2016-09-28","[100002]CNO2","[8]NG","-","[3704]NG47084","2","0","2","100.000","85","85"
"2016-09-28","[100002]CNO2","[8]NG","-","[3705]NG47093","0","0","0","100.000","18","18"
"2016-09-28","[100002]CNO2","[8]NG","-","[3705]NG47093","1","0","1","100.000","93","93"
"2016-09-28","[100002]CNO2","[8]NG","-","[3705]NG47093","2","0","2","100.000","41","41"
"2016-09-28","[100002]CNO2","[8]NG","-","[3710]NG47100","0","0","0","100.000","180","180"
"2016-09-28","[100002]CNO2","[8]NG","-","[3710]NG47100","1","0","1","97.380","229","223"
"2016-09-28","[100002]CNO2","[8]NG","-","[3710]NG47100","2","0","2","98.113","106","104"
"2016-09-28","[100002]CNO2","[8]NG","-","[3713]NG47103","0","0","0","97.917","48","47"
"2016-09-28","[100002]CNO2","[8]NG","-","[3713]NG47103","1","0","1","97.917","96","94"
"2016-09-28","[100002]CNO2","[8]NG","-","[3713]NG47103","2","0","2","96.667","30","29"
"2016-09-28","[100002]CNO2","[8]NG","-","[3714]NG47104","0","0","0","98.202","445","437"
"2016-09-28","[100002]CNO2","[8]NG","-","[3714]NG47104","1","0","1","100.000","805","805"
"2016-09-28","[100002]CNO2","[8]NG","-","[3714]NG47104","2","0","2","95.867","871","835"
"2016-09-28","[100002]CNO2","[8]NG","-","[3763]NG47063","0","0","0","100.000","1","1"
"2016-09-28","[100002]CNO2","[8]NG","-","[3763]NG47063","1","0","1","85.714","14","12"
"2016-09-28","[100002]CNO2","[8]NG","-","[3763]NG47063","2","0","2","100.000","0","0"
"2016-09-28","[100002]CNO2","[8]NG","-","[3794]NG47094","0","0","0","99.167","120","119"
"2016-09-28","[100002]CNO2","[8]NG","-","[3794]NG47094","1","0","1","100.000","161","161"
"2016-09-28","[100002]CNO2","[8]NG","-","[3794]NG47094","2","0","2","96.578","263","254"
"2016-09-28","[100002]CNO2","[8]NG","-","[3799]NG47099","0","0","0","100.000","235","235"
"2016-09-28","[100002]CNO2","[8]NG","-","[3799]NG47099","1","0","1","96.203","79","76"
"2016-09-28","[100002]CNO2","[8]NG","-","[3799]NG47099","2","0","2","98.609","575","567"
"2016-09-28","[100002]CNO2","[9]GP","-","[3800]GP37020","0","0","0","100.000","51","51"
"2016-09-28","[100002]CNO2","[9]GP","-","[3800]GP37020","1","0","1","100.000","168","168"
"2016-09-28","[100002]CNO2","[9]GP","-","[3800]GP37020","2","0","2","100.000","50","50"
"2016-09-28","[100002]CNO2","[9]GP","-","[3801]GP37021","0","0","0","100.000","209","209"
"2016-09-28","[100002]CNO2","[9]GP","-","[3801]GP37021","1","0","1","100.000","95","95"
"2016-09-28","[100002]CNO2","[9]GP","-","[3801]GP37021","2","0","2","100.000","43","43"
"2016-09-28","[100002]CNO2","[9]GP","-","[3802]GP37014","0","0","0","100.000","2","2"
"2016-09-28","[100002]CNO2","[9]GP","-","[3802]GP37014","1","0","1","100.000","369","369"
"2016-09-28","[100002]CNO2","[9]GP","-","[3802]GP37014","2","0","2","98.956","383","379"
"2016-09-28","[100002]CNO2","[9]GP","-","[3803]GP37015","0","0","0","100.000","74","74"
"2016-09-28","[100002]CNO2","[9]GP","-","[3803]GP37015","1","0","1","100.000","60","60"
"2016-09-28","[100002]CNO2","[9]GP","-","[3803]GP37015","2","0","2","100.000","24","24"
"2016-09-28","[100002]CNO2","[9]GP","-","[3804]GP37004","0","0","0","100.000","15241","15241"
"2016-09-28","[100002]CNO2","[9]GP","-","[3804]GP37004","1","0","1","100.000","15005","15005"
"2016-09-28","[100002]CNO2","[9]GP","-","[3804]GP37004","2","0","2","100.000","68","68"
"2016-09-28","[100002]CNO2","[9]GP","-","[3805]GP37048","0","0","0","98.611","72","71"
"2016-09-28","[100002]CNO2","[9]GP","-","[3805]GP37048","1","0","1","100.000","0","0"
"2016-09-28","[100002]CNO2","[9]GP","-","[3805]GP37048","2","0","2","98.286","175","172"
"2016-09-28","[100002]CNO2","[9]GP","-","[6000]GP37007","0","0","0","100.000","6","6"
"2016-09-28","[100002]CNO2","[9]GP","-","[6000]GP37007","1","0","1","100.000","16","16"
"2016-09-28","[100002]CNO2","[9]GP","-","[6000]GP37007","2","0","2","100.000","19","19"
"2016-09-28","[100002]CNO2","[9]GP","-","[7001]GP37001","0","0","0","100.000","47","47"
"2016-09-28","[100002]CNO2","[9]GP","-","[7001]GP37001","1","0","1","100.000","18","18"
"2016-09-28","[100002]CNO2","[9]GP","-","[7001]GP37001","2","0","2","98.649","74","73"
"2016-09-28","[100002]CNO2","[9]GP","-","[7002]GP37017","0","0","0","98.584","353","348"
"2016-09-28","[100002]CNO2","[9]GP","-","[7002]GP37017","1","0","1","95.686","255","244"
"2016-09-28","[100002]CNO2","[9]GP","-","[7002]GP37017","2","0","2","97.087","103","100"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","0","0","0","100.000","63","63"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","1","0","1","100.000","179","179"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8001]MY45001","2","0","2","89.362","47","42"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","0","0","0","95.122","205","195"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","1","0","1","100.000","53","53"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8002]MY45007","2","0","2","100.000","35","35"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","0","0","0","100.000","1","1"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","1","0","1","100.000","0","0"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8003]MY45009","2","0","2","96.923","65","63"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","0","0","0","100.000","0","0"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","1","0","1","100.000","18","18"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8004]MY45012","2","0","2","100.000","0","0"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","0","0","0","100.000","1","1"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","1","0","1","100.000","4","4"
"2016-09-28","[100002]CNO2","[10]MYMENSING-BBUB","-","[8005]MY45016","2","0","2","100.000","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","0","0","0","97.941","340","333"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","1","0","1","98.649","74","73"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2055]DH17005","2","0","2","100.000","28","28"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","0","0","0","92.857","14","13"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","1","0","1","80.000","15","12"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2059]DH17030","2","0","2","100.000","9","9"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","0","0","0","100.000","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","1","0","1","97.872","47","46"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2061]DH17054","2","0","2","100.000","9","9"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","0","0","0","100.000","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","1","0","1","96.296","27","26"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2067]DH17143","2","0","2","100.000","57","57"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","0","0","0","87.069","116","101"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","1","0","1","97.101","207","201"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2081]DH17130","2","0","2","83.333","6","5"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","0","0","0","100.000","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","1","0","1","94.521","73","69"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2123]DH17067","2","0","2","100.000","13","13"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","0","0","0","96.154","26","25"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","1","0","1","83.333","18","15"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2128]DH17139","2","0","2","100.000","24","24"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","0","0","0","100.000","6","6"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","1","0","1","66.667","3","2"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2134]DH17104","2","0","2","100.000","5","5"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","0","0","0","93.151","73","68"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","1","0","1","98.551","69","68"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2137]DH17079","2","0","2","100.000","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","0","0","0","99.130","230","228"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","1","0","1","99.561","228","227"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2140]DH17103","2","0","2","100.000","3","3"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","0","0","0","88.889","27","24"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","1","0","1","94.737","38","36"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2148]DH17124","2","0","2","100.000","3","3"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","0","0","0","98.387","62","61"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","1","0","1","100.000","392","392"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2149]DH17125","2","0","2","99.750","400","399"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","0","0","0","92.063","63","58"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","1","0","1","97.196","107","104"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2164]DH17131","2","0","2","100.000","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","0","0","0","100.000","143","143"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","1","0","1","100.000","99","99"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2167]DH17123","2","0","2","100.000","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","0","0","0","90.909","22","20"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","1","0","1","100.000","46","46"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2194]DH17141","2","0","2","96.875","32","31"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","0","0","0","100.000","108","108"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","1","0","1","100.000","53","53"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2210]DH17047","2","0","2","100.000","158","158"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","0","0","0","97.436","39","38"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","1","0","1","95.455","22","21"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2214]DH17163","2","0","2","100.000","3","3"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","0","0","0","100.000","11","11"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","1","0","1","100.000","307","307"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2239]DH17126","2","0","2","100.000","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","0","0","0","97.297","37","36"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","1","0","1","100.000","71","71"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2244]DH17132","2","0","2","100.000","79","79"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","0","0","0","100.000","1","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","1","0","1","100.000","17","17"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2246]DH17122","2","0","2","93.333","15","14"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","0","0","0","100.000","50","50"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","1","0","1","100.000","62","62"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2279]DH17140","2","0","2","100.000","55","55"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","0","0","0","100.000","120","120"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","1","0","1","100.000","59","59"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2287]DH17113","2","0","2","100.000","165","165"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","0","0","0","98.481","395","389"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","1","0","1","98.990","396","392"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2288]DH17167","2","0","2","97.059","34","33"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","0","0","0","83.908","87","73"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","1","0","1","100.000","115","115"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2291]DH17127","2","0","2","100.000","59","59"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","0","0","0","99.768","862","860"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","1","0","1","89.607","356","319"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2292]DH17133","2","0","2","99.810","526","525"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","0","0","0","100.000","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","1","0","1","100.000","1","1"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2293]DH17338","2","0","2","100.000","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","0","0","0","100.000","97","97"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","1","0","1","91.304","23","21"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2316]DH17128","2","0","2","100.000","18","18"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","0","0","0","95.294","85","81"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","1","0","1","96.482","199","192"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2318]DH17134","2","0","2","51.304","230","118"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","0","0","0","93.421","76","71"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","1","0","1","91.667","84","77"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2339]DH17136","2","0","2","98.462","65","64"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","0","0","0","100.000","42","42"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","1","0","1","95.775","71","68"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2365]DH17138","2","0","2","100.000","81","81"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","0","0","0","87.179","39","34"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","1","0","1","97.872","141","138"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2367]DH17369","2","0","2","98.374","246","242"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","0","0","0","100.000","3","3"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","1","0","1","100.000","16","16"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2369]DH17382","2","0","2","100.000","21","21"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","0","0","0","93.617","47","44"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","1","0","1","97.170","106","103"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2382]DH17160","2","0","2","92.784","97","90"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","0","0","0","100.000","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","1","0","1","100.000","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2401]DH17621","2","0","2","100.000","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","0","0","0","100.000","8","8"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","1","0","1","100.000","0","0"
"2016-09-29","[100002]CNO2","[1]DHAKA-BBUB","-","[2402]DH17625","2","0","2","100.000","12","12"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","0","0","0","100.000","62","62"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","1","0","1","100.000","0","0"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[4000]DH17142","2","0","2","100.000","67","67"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","0","0","0","100.000","58","58"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","1","0","1","100.000","4","4"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6005]DH17022","2","0","2","100.000","12","12"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","0","0","0","99.412","170","169"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","1","0","1","100.000","178","178"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6006]DH17010","2","0","2","100.000","93","93"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","0","0","0","100.000","45","45"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","1","0","1","100.000","62","62"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6007]DH17084","2","0","2","100.000","51","51"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","0","0","0","100.000","228","228"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","1","0","1","100.000","163","163"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6008]DH17023","2","0","2","100.000","183","183"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","0","0","0","100.000","383","383"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","1","0","1","100.000","51","51"
"2016-09-29","[100002]CNO2","[2]DHAKA - BBUC","-","[6009]DH17032","2","0","2","100.000","370","370"
