"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","Handover Success Rate (%)-N  ","Number  of Attempted handover","Number  of Successful handover"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2209]DH17043","1","0","1","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2209]DH17043","2","0","2","97.872","47","46"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2213]DH17250","0","0","0","100.000","123","123"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2213]DH17250","1","0","1","60.000","80","48"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2213]DH17250","2","0","2","0.000","141","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2215]DH17197","0","0","0","100.000","13","13"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2215]DH17197","1","0","1","100.000","21","21"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2215]DH17197","2","0","2","100.000","28","28"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2217]DH17238","0","0","0","83.333","6","5"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2217]DH17238","1","0","1","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2217]DH17238","2","0","2","100.000","25","25"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2218]DH17253","0","0","0","100.000","88","88"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2218]DH17253","1","0","1","94.444","36","34"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2218]DH17253","2","0","2","100.000","59","59"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2219]DH17282","0","0","0","100.000","14","14"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2219]DH17282","1","0","1","100.000","18","18"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2219]DH17282","2","0","2","93.478","46","43"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2220]DH17241","0","0","0","100.000","127","127"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2220]DH17241","1","0","1","95.745","47","45"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2220]DH17241","2","0","2","100.000","34","34"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2221]DH17242","0","0","0","100.000","43","43"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2221]DH17242","1","0","1","100.000","13","13"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2221]DH17242","2","0","2","100.000","75","75"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2222]DH17215","0","0","0","82.609","46","38"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2222]DH17215","1","0","1","100.000","17","17"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2222]DH17215","2","0","2","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2223]DH17258","0","0","0","100.000","16","16"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2223]DH17258","1","0","1","100.000","101","101"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2223]DH17258","2","0","2","100.000","133","133"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2225]DH17072","0","0","0","100.000","6","6"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2225]DH17072","2","0","2","56.364","55","31"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2232]DH17271","0","0","0","98.160","163","160"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2232]DH17271","1","0","1","98.020","101","99"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2232]DH17271","2","0","2","100.000","117","117"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2233]DH17165","0","0","0","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2233]DH17165","1","0","1","92.857","98","91"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2233]DH17165","2","0","2","100.000","3","3"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2234]DH17170","0","0","0","100.000","30","30"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2234]DH17170","1","0","1","100.000","42","42"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2234]DH17170","2","0","2","97.619","42","41"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2235]DH17171","0","0","0","100.000","10","10"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2235]DH17171","1","0","1","100.000","75","75"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2235]DH17171","2","0","2","100.000","44","44"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2236]DH17173","0","0","0","100.000","227","227"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2236]DH17173","1","0","1","100.000","225","225"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2236]DH17173","2","0","2","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2237]DH17239","0","0","0","100.000","15","15"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2237]DH17239","1","0","1","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2237]DH17239","2","0","2","100.000","17","17"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2238]DH17076","0","0","0","100.000","42","42"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2238]DH17076","1","0","1","100.000","74","74"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2238]DH17076","2","0","2","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2240]DH17181","0","0","0","100.000","70","70"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2240]DH17181","1","0","1","100.000","44","44"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2240]DH17181","2","0","2","99.057","106","105"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2241]DH17300","0","0","0","99.628","269","268"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2241]DH17300","1","0","1","100.000","26","26"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2241]DH17300","2","0","2","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2243]DH17097","0","0","0","100.000","48","48"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2243]DH17097","1","0","1","97.143","35","34"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2243]DH17097","2","0","2","100.000","11","11"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2245]DH17118","0","0","0","100.000","33","33"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2245]DH17118","1","0","1","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2245]DH17118","2","0","2","86.667","15","13"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2247]DH17266","0","0","0","98.712","233","230"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2247]DH17266","1","0","1","99.288","281","279"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2247]DH17266","2","0","2","97.368","38","37"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2248]DH17284","0","0","0","100.000","12","12"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2248]DH17284","1","0","1","100.000","368","368"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2248]DH17284","2","0","2","99.231","390","387"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2250]DH17232","0","0","0","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2250]DH17232","1","0","1","100.000","4","4"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2250]DH17232","2","0","2","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2251]DH17205","0","0","0","100.000","47","47"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2251]DH17205","1","0","1","63.889","36","23"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2251]DH17205","2","0","2","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2252]DH17206","0","0","0","99.259","135","134"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2252]DH17206","1","0","1","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2252]DH17206","2","0","2","100.000","199","199"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2253]DH17151","0","0","0","100.000","4","4"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2253]DH17151","1","0","1","100.000","5","5"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2253]DH17151","2","0","2","100.000","24","24"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2254]DH17055","0","0","0","100.000","220","220"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2254]DH17055","1","0","1","100.000","116","116"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2254]DH17055","2","0","2","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2256]DH17297","0","0","0","100.000","61","61"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2256]DH17297","1","0","1","97.674","43","42"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2256]DH17297","2","0","2","100.000","7","7"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2257]DH17302","0","0","0","99.398","332","330"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2257]DH17302","1","0","1","99.469","377","375"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2257]DH17302","2","0","2","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2258]DH17211","0","0","0","100.000","12","12"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2258]DH17211","1","0","1","97.333","75","73"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2258]DH17211","2","0","2","87.654","81","71"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2260]DH17307","0","0","0","100.000","33","33"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2260]DH17307","1","0","1","100.000","4","4"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2260]DH17307","2","0","2","100.000","38","38"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2261]DH17291","0","0","0","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2261]DH17291","1","0","1","100.000","74","74"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2261]DH17291","2","0","2","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2263]DH17304","0","0","0","98.667","75","74"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2263]DH17304","1","0","1","82.979","47","39"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2263]DH17304","2","0","2","100.000","111","111"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2264]DH17192","0","0","0","100.000","85","85"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2264]DH17192","1","0","1","100.000","140","140"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2264]DH17192","2","0","2","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2265]DH17190","0","0","0","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2265]DH17190","1","0","1","100.000","17","17"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2265]DH17190","2","0","2","100.000","1","1"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2266]DH17218","0","0","0","94.872","78","74"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2266]DH17218","1","0","1","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2266]DH17218","2","0","2","95.000","20","19"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2267]DH17100","0","0","0","98.718","78","77"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2267]DH17100","1","0","1","96.721","61","59"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2267]DH17100","2","0","2","100.000","82","82"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2268]DH17189","0","0","0","100.000","240","240"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2268]DH17189","1","0","1","100.000","252","252"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2268]DH17189","2","0","2","97.143","35","34"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2269]DH17193","0","0","0","97.980","198","194"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2269]DH17193","1","0","1","100.000","82","82"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2269]DH17193","2","0","2","93.333","15","14"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2270]DH17095","0","0","0","100.000","178","178"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2270]DH17095","1","0","1","99.492","197","196"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","0","0","0","100.000","28","28"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","1","0","1","100.000","10","10"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2271]DH17309","2","0","2","100.000","18","18"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","0","0","0","100.000","28","28"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","1","0","1","100.000","12","12"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2272]DH17329","2","0","2","97.778","45","44"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","0","0","0","100.000","18","18"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","1","0","1","81.818","11","9"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2275]DH17342","2","0","2","100.000","6","6"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","0","0","0","100.000","30","30"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","1","0","1","100.000","48","48"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2276]DH17198","2","0","2","100.000","11","11"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","0","0","0","100.000","119","119"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","1","0","1","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2277]DH17288","2","0","2","97.561","41","40"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","0","0","0","100.000","81","81"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","1","0","1","100.000","28","28"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2278]DH17208","2","0","2","100.000","156","156"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","0","0","0","100.000","56","56"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","1","0","1","95.763","118","113"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2280]DH17217","2","0","2","100.000","41","41"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2281]DH17166","0","0","0","95.000","40","38"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2281]DH17166","1","0","1","94.286","35","33"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2281]DH17166","2","0","2","98.454","194","191"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2282]DH17289","0","0","0","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2282]DH17289","1","0","1","100.000","1","1"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2282]DH17289","2","0","2","100.000","23","23"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2283]DH17353","0","0","0","98.319","119","117"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2283]DH17353","1","0","1","97.753","89","87"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2283]DH17353","2","0","2","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2284]DH17229","0","0","0","100.000","6","6"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2284]DH17229","1","0","1","100.000","25","25"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2284]DH17229","2","0","2","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2289]DH17088","0","0","0","100.000","53","53"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2289]DH17088","1","0","1","100.000","8","8"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2289]DH17088","2","0","2","100.000","23","23"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2290]DH17287","0","0","0","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2290]DH17287","1","0","1","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2290]DH17287","2","0","2","100.000","1","1"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2294]DH17305","0","0","0","98.000","50","49"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2294]DH17305","1","0","1","99.552","446","444"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2294]DH17305","2","0","2","100.000","356","356"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2295]DH17315","0","0","0","","",""
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2295]DH17315","1","0","1","","",""
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2295]DH17315","2","0","2","","",""
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2296]DH17316","0","0","0","100.000","46","46"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2296]DH17316","1","0","1","100.000","5","5"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2296]DH17316","2","0","2","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2297]DH17281","0","0","0","100.000","18","18"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2297]DH17281","1","0","1","91.837","49","45"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2297]DH17281","2","0","2","100.000","3","3"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2300]DH17345","0","0","0","83.673","98","82"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2300]DH17345","1","0","1","100.000","87","87"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2301]DH17276","0","0","0","100.000","21","21"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2301]DH17276","1","0","1","100.000","16","16"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2301]DH17276","2","0","2","100.000","6","6"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2302]DH17275","0","0","0","100.000","12","12"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2302]DH17275","1","0","1","100.000","17","17"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2302]DH17275","2","0","2","100.000","8","8"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2303]DH17098","0","0","0","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2303]DH17098","1","0","1","97.368","38","37"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2303]DH17098","2","0","2","100.000","27","27"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2304]DH17332","0","0","0","95.000","20","19"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2304]DH17332","1","0","1","91.667","24","22"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2304]DH17332","2","0","2","100.000","55","55"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2305]DH17191","0","0","0","93.333","15","14"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2305]DH17191","1","0","1","100.000","7","7"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2305]DH17191","2","0","2","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2306]DH17179","0","0","0","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2306]DH17179","1","0","1","100.000","3","3"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2306]DH17179","2","0","2","100.000","3","3"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2307]DH17147","0","0","0","100.000","47","47"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2307]DH17147","1","0","1","100.000","11","11"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2307]DH17147","2","0","2","100.000","54","54"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2308]DH17319","0","0","0","100.000","287","287"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2308]DH17319","1","0","1","99.582","239","238"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2308]DH17319","2","0","2","100.000","84","84"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2309]DH17273","0","0","0","97.222","36","35"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2309]DH17273","1","0","1","100.000","94","94"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2309]DH17273","2","0","2","100.000","10","10"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2310]DH17274","0","0","0","99.174","121","120"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2310]DH17274","1","0","1","100.000","16","16"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2310]DH17274","2","0","2","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2311]DH17340","0","0","0","100.000","2","2"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2311]DH17340","1","0","1","96.154","26","25"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2311]DH17340","2","0","2","100.000","26","26"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2312]DH17145","0","0","0","100.000","152","152"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2312]DH17145","1","0","1","100.000","157","157"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2312]DH17145","2","0","2","98.039","51","50"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2314]DH17146","0","0","0","96.296","27","26"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2314]DH17146","1","0","1","100.000","22","22"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2314]DH17146","2","0","2","90.741","108","98"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2315]DH17261","0","0","0","100.000","0","0"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2315]DH17261","1","0","1","100.000","24","24"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2315]DH17261","2","0","2","100.000","81","81"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2317]DH17301","0","0","0","97.727","44","43"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2317]DH17301","1","0","1","100.000","12","12"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2317]DH17301","2","0","2","87.500","16","14"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2319]DH17176","0","0","0","97.436","39","38"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2319]DH17176","1","0","1","100.000","7","7"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2319]DH17176","2","0","2","75.000","4","3"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2320]DH17272","0","0","0","97.619","42","41"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2320]DH17272","1","0","1","100.000","20","20"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2320]DH17272","2","0","2","48.276","87","42"
"2016-09-24","[100000]CNO2","[1]DHAKA-BBUB","-","[2321]DH17233","0","0","0","29.630","54","16"
